timestamp,action,direction,price,contracts,cost,capital_after,predicted_return,volatility,pnl_points,gross_pnl,net_pnl,reason,consecutive_losses
2019-12-12 18:33:00,OPEN,LONG,26966.0,1,184.82999999998145,5943219.095000019,0.0004482194622838389,0.0001397484664423522,,,,,
2019-12-12 18:34:00,CLOSE,LONG,26969.0,1,184.84499999998144,5943184.25000002,,,3.0,150.0,-34.84499999998144,signal,2.0
2019-12-12 18:36:00,OPEN,LONG,26966.0,1,184.82999999998145,5942999.4200000195,0.00040111075571516036,0.00011844435207431764,,,,,
2019-12-12 18:38:00,CLOSE,LONG,26966.0,1,184.82999999998145,5942814.590000019,,,0.0,0.0,-184.82999999998145,signal,3.0
2019-12-12 18:44:00,OPEN,LONG,26958.0,1,184.78999999998143,5942629.800000019,0.00041567869964003357,0.0001785996228329623,,,,,
2019-12-12 18:45:00,CLOSE,LONG,26954.0,1,184.76999999998145,5942245.03000002,,,-4.0,-200.0,-384.76999999998145,signal,4.0
2019-12-12 20:56:00,OPEN,LONG,26964.0,1,184.81999999998146,5942060.2100000195,0.0002950414252504462,0.0001352629534447326,,,,,
2019-12-12 20:57:00,CLOSE,LONG,26960.0,1,184.79999999998145,5941675.41000002,,,-4.0,-200.0,-384.7999999999814,signal,5.0
2019-12-13 00:00:00,OPEN,LONG,27293.0,1,186.46499999998167,5941488.94500002,0.00037905572787138734,0.0002484020156328563,,,,,
2019-12-13 00:01:00,CLOSE,LONG,27305.0,1,186.5249999999817,5941902.4200000195,,,12.0,600.0,413.4750000000183,signal,0.0
2019-12-13 00:08:00,OPEN,LONG,27297.0,1,186.48499999998168,5941715.935000019,0.0002893924615971165,0.00011293597470075739,,,,,
2019-12-13 00:10:00,CLOSE,LONG,27290.0,1,186.4499999999817,5941179.485000019,,,-7.0,-350.0,-536.4499999999817,signal,1.0
2019-12-13 00:12:00,OPEN,LONG,27265.0,1,186.32499999998166,5940993.160000019,0.00030225855496409445,0.00029705497869765893,,,,,
2019-12-13 00:13:00,CLOSE,LONG,27266.0,1,186.32999999998165,5940856.830000019,,,1.0,50.0,-136.32999999998165,signal,2.0
2019-12-13 00:21:00,OPEN,LONG,27254.0,1,186.26999999998165,5940670.560000019,0.0003979957113575719,0.00016274829100877187,,,,,
2019-12-13 00:24:00,CLOSE,LONG,27251.0,1,186.25499999998166,5940334.305000019,,,-3.0,-150.0,-336.2549999999817,signal,3.0
2019-12-13 00:30:00,OPEN,LONG,27241.0,1,186.20499999998165,5940148.100000019,0.0005782994683702684,0.00019863797583088614,,,,,
2019-12-13 00:31:00,CLOSE,LONG,27253.0,1,186.26499999998168,5940561.8350000195,,,12.0,600.0,413.7350000000183,signal,0.0
2019-12-13 00:34:00,OPEN,LONG,27234.0,1,186.16999999998163,5940375.66500002,0.00043797813990041737,0.0002970785290442719,,,,,
2019-12-13 00:36:00,CLOSE,LONG,27239.0,1,186.19499999998163,5940439.470000019,,,5.0,250.0,63.80500000001837,signal,0.0
2019-12-13 00:45:00,OPEN,LONG,27206.0,1,186.0299999999816,5940253.440000019,0.0004273604341050176,0.00024287370308826806,,,,,
2019-12-13 00:46:00,CLOSE,LONG,27215.0,1,186.07499999998163,5940517.365000019,,,9.0,450.0,263.9250000000184,signal,0.0
2019-12-13 00:51:00,OPEN,LONG,27231.0,1,186.15499999998164,5940331.210000019,0.00039689730413933113,0.00024008065800928317,,,,,
2019-12-13 00:52:00,CLOSE,LONG,27238.0,1,186.18999999998167,5940495.020000018,,,7.0,350.0,163.81000000001833,signal,0.0
2019-12-13 00:57:00,OPEN,SHORT,27200.0,1,185.99999999998164,5940309.020000018,-0.00048306273529476613,0.0011387196562360825,,,,,
2019-12-13 00:58:00,CLOSE,SHORT,27173.0,1,185.86499999998162,5941473.155000018,,,27.0,1350.0,1164.1350000000184,signal,0.0
2019-12-13 01:07:00,OPEN,SHORT,27237.0,1,186.18499999998164,5941286.970000018,-0.001215625653134522,0.001175864164625485,,,,,
2019-12-13 01:08:00,CLOSE,SHORT,27183.0,1,185.91499999998163,5943801.055000018,,,54.0,2700.0,2514.085000000018,signal,0.0
2019-12-13 01:23:00,OPEN,LONG,27128.0,1,185.63999999998154,5943615.415000019,0.00035566780003504336,0.0005977905011199429,,,,,
2019-12-13 01:25:00,CLOSE,LONG,27130.0,1,185.64999999998156,5943529.765000018,,,2.0,100.0,-85.64999999998156,signal,1.0
2019-12-13 17:34:00,OPEN,SHORT,27800.0,1,188.99999999998204,5943340.765000018,-0.0016422307832673635,0.0012035060422266384,,,,,
2019-12-13 17:35:00,CLOSE,SHORT,27733.0,1,188.66499999998197,5946502.100000018,,,67.0,3350.0,3161.335000000018,signal,0.0
2019-12-13 17:44:00,OPEN,SHORT,27744.0,1,188.71999999998198,5946313.3800000185,-0.00027965821993202345,8.299275730633055e-05,,,,,
2019-12-13 17:45:00,CLOSE,SHORT,27750.0,1,188.74999999998195,5945824.6300000185,,,-6.0,-300.0,-488.7499999999819,signal,1.0
2019-12-13 17:56:00,OPEN,LONG,27762.0,1,188.80999999998198,5945635.820000019,0.0003656621542156636,0.00017720496194086833,,,,,
2019-12-13 17:57:00,CLOSE,LONG,27766.0,1,188.82999999998196,5945646.990000019,,,4.0,200.0,11.170000000018035,signal,0.0
2019-12-13 18:16:00,OPEN,LONG,27780.0,1,188.899999999982,5945458.0900000185,0.0003758860424236707,0.00013845910310026247,,,,,
2019-12-13 18:17:00,CLOSE,LONG,27782.0,1,188.909999999982,5945369.180000018,,,2.0,100.0,-88.909999999982,signal,1.0
2019-12-13 18:20:00,OPEN,LONG,27795.0,1,188.97499999998203,5945180.205000019,0.0003062038872708855,0.00020737415981446418,,,,,
2019-12-13 18:22:00,CLOSE,LONG,27802.0,1,189.00999999998203,5945341.195000019,,,7.0,350.0,160.99000000001797,signal,0.0
2019-12-13 18:26:00,OPEN,LONG,27805.0,1,189.02499999998204,5945152.170000019,0.0003824414268063559,0.00018514438163976988,,,,,
2019-12-13 18:27:00,CLOSE,LONG,27804.0,1,189.01999999998202,5944913.150000019,,,-1.0,-50.0,-239.01999999998202,signal,1.0
2019-12-13 18:33:00,OPEN,LONG,27827.0,1,189.13499999998203,5944724.015000019,0.00033303908041520784,0.0001296297376799713,,,,,
2019-12-13 18:34:00,CLOSE,LONG,27837.0,1,189.18499999998207,5945034.83000002,,,10.0,500.0,310.8150000000179,signal,0.0
2019-12-13 18:37:00,OPEN,LONG,27839.0,1,189.19499999998206,5944845.635000019,0.00029126907789428724,0.00018843257787217255,,,,,
2019-12-13 18:39:00,CLOSE,LONG,27834.0,1,189.16999999998205,5944406.465000019,,,-5.0,-250.0,-439.16999999998205,signal,1.0
2019-12-13 18:52:00,OPEN,LONG,27832.0,1,189.15999999998206,5944217.305000019,0.0005151676515905045,8.800351200515392e-05,,,,,
2019-12-13 18:53:00,CLOSE,LONG,27832.0,1,189.15999999998206,5944028.145000019,,,0.0,0.0,-189.15999999998206,signal,2.0
2019-12-13 18:54:00,OPEN,LONG,27834.0,1,189.16999999998205,5943838.975000019,0.0005454279347122079,8.577488894760018e-05,,,,,
2019-12-13 18:55:00,CLOSE,LONG,27831.0,1,189.15499999998204,5943499.820000019,,,-3.0,-150.0,-339.154999999982,signal,3.0
2019-12-13 18:58:00,OPEN,LONG,27828.0,1,189.13999999998202,5943310.680000019,0.00034574161621434463,0.0001202401613655859,,,,,
2019-12-13 18:59:00,CLOSE,LONG,27827.0,1,189.13499999998203,5943071.5450000195,,,-1.0,-50.0,-239.13499999998203,signal,4.0
2019-12-13 19:00:00,OPEN,LONG,27820.0,1,189.09999999998203,5942882.44500002,0.0003139698988464499,0.00014009259081239114,,,,,
2019-12-13 19:01:00,CLOSE,LONG,27815.0,1,189.07499999998203,5942443.37000002,,,-5.0,-250.0,-439.074999999982,signal,5.0
2019-12-14 00:01:00,OPEN,SHORT,27625.0,1,188.12499999998192,5942255.24500002,-0.0010089733765740894,0.0016655507720589762,,,,,
2019-12-14 00:02:00,CLOSE,SHORT,27553.0,1,187.76499999998185,5945667.48000002,,,72.0,3600.0,3412.2350000000183,signal,0.0
2019-12-14 00:14:00,OPEN,LONG,27545.0,1,187.72499999998183,5945479.75500002,0.00035748197850881075,0.0005133638448992115,,,,,
2019-12-14 00:15:00,CLOSE,LONG,27531.0,1,187.65499999998184,5944592.10000002,,,-14.0,-700.0,-887.6549999999818,signal,1.0
2019-12-14 00:18:00,OPEN,LONG,27519.0,1,187.59499999998184,5944404.50500002,0.00043310703063120304,0.00047627929704886047,,,,,
2019-12-14 00:20:00,CLOSE,LONG,27508.0,1,187.5399999999818,5943666.96500002,,,-11.0,-550.0,-737.5399999999818,signal,2.0
2019-12-14 00:25:00,OPEN,LONG,27491.0,1,187.45499999998182,5943479.51000002,0.0004236770810713127,0.00040361110396220073,,,,,
2019-12-14 00:26:00,CLOSE,LONG,27473.0,1,187.3649999999818,5942392.14500002,,,-18.0,-900.0,-1087.3649999999818,signal,3.0
2019-12-14 00:27:00,OPEN,LONG,27486.0,1,187.42999999998182,5942204.71500002,0.0004066637285112146,0.0005639841281693441,,,,,
2019-12-14 00:28:00,CLOSE,LONG,27467.0,1,187.3349999999818,5941067.38000002,,,-19.0,-950.0,-1137.3349999999818,signal,4.0
2019-12-14 00:32:00,OPEN,LONG,27453.0,1,187.2649999999818,5940880.115000021,0.0005230685988362483,0.0003467950093227963,,,,,
2019-12-14 00:33:00,CLOSE,LONG,27460.0,1,187.29999999998182,5941042.815000021,,,7.0,350.0,162.70000000001818,signal,0.0
2019-12-14 00:34:00,OPEN,LONG,27461.0,1,187.30499999998182,5940855.510000021,0.0005453862031129645,0.00019849044523802533,,,,,
2019-12-14 00:35:00,CLOSE,LONG,27476.0,1,187.3799999999818,5941418.130000021,,,15.0,750.0,562.6200000000182,signal,0.0
2019-12-14 00:42:00,OPEN,LONG,27469.0,1,187.3449999999818,5941230.785000022,0.00030088343150103754,0.00022931525870045514,,,,,
2019-12-14 00:43:00,CLOSE,LONG,27476.0,1,187.3799999999818,5941393.405000022,,,7.0,350.0,162.6200000000182,signal,0.0
2019-12-16 17:36:00,OPEN,LONG,27574.0,1,187.86999999998187,5941205.535000022,0.0003224847758803976,0.00013224727640731863,,,,,
2019-12-16 17:37:00,CLOSE,LONG,27575.0,1,187.87499999998187,5941067.660000022,,,1.0,50.0,-137.87499999998187,signal,1.0
2019-12-16 22:20:00,OPEN,SHORT,27738.0,1,188.689999999982,5940878.970000021,-0.0010606250651654424,0.0010876694336092233,,,,,
2019-12-16 22:21:00,CLOSE,SHORT,27662.0,1,188.30999999998193,5944490.660000022,,,76.0,3800.0,3611.6900000000182,signal,0.0
2019-12-16 22:35:00,OPEN,LONG,27668.0,1,188.33999999998193,5944302.320000022,0.0002995320870312423,0.00021465504073836302,,,,,
2019-12-16 22:36:00,CLOSE,LONG,27660.0,1,188.2999999999819,5943714.020000022,,,-8.0,-400.0,-588.2999999999819,signal,1.0
2019-12-16 22:47:00,OPEN,SHORT,27693.0,1,188.46499999998196,5943525.555000022,-0.0003454284013131621,0.0004561668851508417,,,,,
2019-12-16 22:48:00,CLOSE,SHORT,27689.0,1,188.44499999998195,5943537.110000022,,,4.0,200.0,11.555000000018055,signal,0.0
2019-12-16 23:12:00,OPEN,SHORT,27775.0,1,188.874999999982,5943348.235000022,-0.0010254126767788813,0.0011919536554970622,,,,,
2019-12-16 23:13:00,CLOSE,SHORT,27691.0,1,188.45499999998196,5947359.780000022,,,84.0,4200.0,4011.5450000000183,signal,0.0
2019-12-17 00:45:00,OPEN,SHORT,27778.0,1,188.88999999998202,5947170.890000022,-0.001066182562715979,0.001251367400517652,,,,,
2019-12-17 00:46:00,CLOSE,SHORT,27706.0,1,188.52999999998195,5950582.360000022,,,72.0,3600.0,3411.470000000018,signal,0.0
2019-12-17 01:22:00,OPEN,SHORT,27796.0,1,188.97999999998203,5950393.380000021,-0.0009857971058324108,0.0012545475622392332,,,,,
2019-12-17 01:23:00,CLOSE,SHORT,27721.0,1,188.60499999998194,5953954.775000021,,,75.0,3750.0,3561.395000000018,signal,0.0
2019-12-17 02:27:00,OPEN,LONG,27704.0,1,188.51999999998196,5953766.255000021,0.00037080306706277797,6.942173625503857e-05,,,,,
2019-12-17 02:28:00,CLOSE,LONG,27707.0,1,188.53499999998195,5953727.720000021,,,3.0,150.0,-38.53499999998195,signal,1.0
2019-12-17 18:47:00,OPEN,LONG,27787.0,1,188.934999999982,5953538.785000022,0.0005025679201677292,7.016346268014859e-05,,,,,
2019-12-17 18:48:00,CLOSE,LONG,27790.0,1,188.94999999998203,5953499.835000021,,,3.0,150.0,-38.949999999982026,signal,2.0
2019-12-17 19:00:00,OPEN,LONG,27772.0,1,188.85999999998202,5953310.975000021,0.00040044871762336175,0.00017448066516852564,,,,,
2019-12-17 19:02:00,CLOSE,LONG,27773.0,1,188.864999999982,5953172.110000021,,,1.0,50.0,-138.864999999982,signal,3.0
2019-12-17 19:04:00,OPEN,LONG,27768.0,1,188.83999999998198,5952983.270000021,0.0004720575394438383,0.00022680633308722953,,,,,
2019-12-17 19:05:00,CLOSE,LONG,27768.0,1,188.83999999998198,5952794.430000021,,,0.0,0.0,-188.83999999998198,signal,4.0
2019-12-17 19:12:00,OPEN,SHORT,27850.0,1,189.24999999998204,5952605.180000021,-0.0011246623113894654,0.0011894378410034117,,,,,
2019-12-17 19:13:00,CLOSE,SHORT,27771.0,1,188.854999999982,5956366.325000021,,,79.0,3950.0,3761.145000000018,signal,0.0
2019-12-17 19:55:00,OPEN,SHORT,27875.0,1,189.37499999998207,5956176.950000021,-0.0010873763575980375,0.0012056252389191283,,,,,
2019-12-17 19:56:00,CLOSE,SHORT,27797.0,1,188.98499999998202,5959887.96500002,,,78.0,3900.0,3711.015000000018,signal,0.0
2019-12-17 20:22:00,OPEN,LONG,27809.0,1,189.04499999998202,5959698.92000002,0.00033191533013867715,9.64753721125407e-05,,,,,
2019-12-17 20:23:00,CLOSE,LONG,27811.0,1,189.05499999998204,5959609.865000021,,,2.0,100.0,-89.05499999998204,signal,1.0
2019-12-17 20:31:00,OPEN,LONG,27814.0,1,189.06999999998203,5959420.79500002,0.0002752674379826029,0.00017503156240160302,,,,,
2019-12-17 20:32:00,CLOSE,LONG,27817.0,1,189.08499999998202,5959381.71000002,,,3.0,150.0,-39.08499999998202,signal,2.0
2019-12-17 21:39:00,OPEN,LONG,27791.0,1,188.954999999982,5959192.75500002,0.00036311663601183974,0.00026995244253725343,,,,,
2019-12-17 21:40:00,CLOSE,LONG,27792.0,1,188.95999999998202,5959053.79500002,,,1.0,50.0,-138.95999999998202,signal,3.0
2019-12-17 21:47:00,OPEN,SHORT,27895.0,1,189.47499999998206,5958864.320000021,-0.0010180934190660883,0.0012166622226111668,,,,,
2019-12-17 21:48:00,CLOSE,SHORT,27826.0,1,189.12999999998203,5962125.190000021,,,69.0,3450.0,3260.870000000018,signal,0.0
2019-12-17 22:14:00,OPEN,SHORT,27904.0,1,189.51999999998205,5961935.670000021,-0.001129471557699824,0.0012498308752628784,,,,,
2019-12-17 22:15:00,CLOSE,SHORT,27824.0,1,189.11999999998207,5965746.550000021,,,80.0,4000.0,3810.880000000018,signal,0.0
2019-12-17 22:32:00,OPEN,LONG,27788.0,1,188.939999999982,5965557.610000021,0.0003699528022018144,0.0002963917358231771,,,,,
2019-12-17 22:33:00,CLOSE,LONG,27793.0,1,188.964999999982,5965618.645000021,,,5.0,250.0,61.03500000001799,signal,0.0
2019-12-18 00:27:00,OPEN,SHORT,27928.0,1,189.63999999998208,5965429.005000021,-0.0010314203488706963,0.0013702611553490782,,,,,
2019-12-18 00:28:00,CLOSE,SHORT,27842.0,1,189.20999999998205,5969539.795000021,,,86.0,4300.0,4110.790000000018,reverse,0.0
2019-12-18 00:28:00,OPEN,LONG,27842.0,1,189.20999999998205,5969350.585000021,0.0003760572853129049,0.0021559159832890734,,,,,
2019-12-18 00:29:00,CLOSE,LONG,27838.0,1,189.18999999998206,5968961.395000021,,,-4.0,-200.0,-389.1899999999821,signal,1.0
2019-12-18 17:15:00,OPEN,SHORT,27927.0,1,189.63499999998209,5968771.760000021,-0.0004960132276299135,0.0006069368071755361,,,,,
2019-12-18 17:16:00,CLOSE,SHORT,27927.0,1,189.63499999998209,5968582.125000021,,,0.0,0.0,-189.63499999998209,signal,2.0
2019-12-18 18:02:00,OPEN,SHORT,28027.0,1,190.13499999998217,5968391.990000022,-0.00108301241159916,0.0013248982193163625,,,,,
2019-12-18 18:03:00,CLOSE,SHORT,27947.0,1,189.73499999998214,5972202.255000021,,,80.0,4000.0,3810.265000000018,signal,0.0
2019-12-18 21:47:00,OPEN,LONG,27913.0,1,189.5649999999821,5972012.690000021,0.0003603288724192833,8.919982153321033e-05,,,,,
2019-12-18 21:48:00,CLOSE,LONG,27916.0,1,189.5799999999821,5971973.110000021,,,3.0,150.0,-39.57999999998211,signal,1.0
2019-12-18 22:56:00,OPEN,LONG,27909.0,1,189.5449999999821,5971783.565000021,0.0002763111744023425,0.0002409000729115302,,,,,
2019-12-18 22:57:00,CLOSE,LONG,27902.0,1,189.50999999998209,5971244.055000021,,,-7.0,-350.0,-539.509999999982,signal,2.0
2019-12-18 23:00:00,OPEN,LONG,27891.0,1,189.45499999998205,5971054.600000021,0.00027763748404637016,0.00020177523765240645,,,,,
2019-12-18 23:01:00,CLOSE,LONG,27894.0,1,189.46999999998212,5971015.130000021,,,3.0,150.0,-39.46999999998212,signal,3.0
2019-12-18 23:04:00,OPEN,SHORT,27976.0,1,189.87999999998212,5970825.250000021,-0.0011549128884299304,0.0014158632608058457,,,,,
2019-12-18 23:05:00,CLOSE,SHORT,27898.0,1,189.48999999998207,5974535.760000021,,,78.0,3900.0,3710.510000000018,signal,0.0
2019-12-18 23:10:00,OPEN,SHORT,27968.0,1,189.83999999998213,5974345.920000021,-0.001430616900543946,0.0011456738115414012,,,,,
2019-12-18 23:11:00,CLOSE,SHORT,27889.0,1,189.4449999999821,5978106.475000021,,,79.0,3950.0,3760.555000000018,reverse,0.0
2019-12-18 23:11:00,OPEN,LONG,27889.0,1,189.4449999999821,5977917.030000021,0.00047989359610065203,0.0019020518248934353,,,,,
2019-12-18 23:12:00,CLOSE,LONG,27890.0,1,189.44999999998208,5977777.580000021,,,1.0,50.0,-139.44999999998208,signal,1.0
2019-12-18 23:28:00,OPEN,LONG,27888.0,1,189.43999999998206,5977588.14000002,0.000406759425221189,8.252573389197943e-05,,,,,
2019-12-18 23:30:00,CLOSE,LONG,27888.0,1,189.43999999998206,5977398.70000002,,,0.0,0.0,-189.43999999998206,signal,2.0
2019-12-19 00:03:00,OPEN,LONG,27905.0,1,189.5249999999821,5977209.175000019,0.000412530514593643,6.205843098444261e-05,,,,,
2019-12-19 00:04:00,CLOSE,LONG,27910.0,1,189.5499999999821,5977269.62500002,,,5.0,250.0,60.450000000017894,signal,0.0
2019-12-19 00:32:00,OPEN,LONG,27895.0,1,189.47499999998206,5977080.15000002,0.00039098035560613994,0.00016537930489304308,,,,,
2019-12-19 00:33:00,CLOSE,LONG,27897.0,1,189.4849999999821,5976990.66500002,,,2.0,100.0,-89.48499999998211,signal,1.0
2019-12-19 00:41:00,OPEN,LONG,27884.0,1,189.41999999998208,5976801.24500002,0.00035981305886045997,0.0001767338515634904,,,,,
2019-12-19 00:42:00,CLOSE,LONG,27895.0,1,189.47499999998206,5977161.77000002,,,11.0,550.0,360.52500000001794,signal,0.0
2019-12-19 00:48:00,OPEN,LONG,27893.0,1,189.46499999998204,5976972.30500002,0.0002944946141445344,0.00021124312499935165,,,,,
2019-12-19 00:49:00,CLOSE,LONG,27888.0,1,189.43999999998206,5976532.86500002,,,-5.0,-250.0,-439.4399999999821,signal,1.0
2019-12-19 00:54:00,OPEN,LONG,27881.0,1,189.40499999998207,5976343.4600000195,0.0002919671976060904,0.0001730871142765936,,,,,
2019-12-19 00:55:00,CLOSE,LONG,27881.0,1,189.40499999998207,5976154.055000019,,,0.0,0.0,-189.40499999998207,signal,2.0
2019-12-19 00:56:00,OPEN,SHORT,27965.0,1,189.8249999999821,5975964.230000019,-0.0010482534904978989,0.001374765776850044,,,,,
2019-12-19 00:57:00,CLOSE,SHORT,27883.0,1,189.4149999999821,5979874.815000019,,,82.0,4100.0,3910.5850000000178,signal,0.0
2019-12-19 02:37:00,OPEN,LONG,27913.0,1,189.5649999999821,5979685.250000019,0.00034725604699417965,4.671741589641479e-05,,,,,
2019-12-19 02:38:00,CLOSE,LONG,27909.0,1,189.5449999999821,5979295.705000019,,,-4.0,-200.0,-389.5449999999821,signal,1.0
2019-12-19 17:41:00,OPEN,LONG,27809.0,1,189.04499999998202,5979106.660000019,0.0002785004623368944,9.378931913481966e-05,,,,,
2019-12-19 17:42:00,CLOSE,LONG,27812.0,1,189.05999999998204,5979067.600000019,,,3.0,150.0,-39.05999999998204,signal,2.0
2019-12-19 17:44:00,OPEN,LONG,27807.0,1,189.03499999998206,5978878.565000019,0.0004252069080372111,0.0001017099705588404,,,,,
2019-12-19 17:45:00,CLOSE,LONG,27806.0,1,189.029999999982,5978639.535000019,,,-1.0,-50.0,-239.029999999982,signal,3.0
2019-12-19 17:51:00,OPEN,LONG,27803.0,1,189.01499999998202,5978450.520000019,0.0003882134238160027,9.850806255713352e-05,,,,,
2019-12-19 17:52:00,CLOSE,LONG,27804.0,1,189.01999999998202,5978311.50000002,,,1.0,50.0,-139.01999999998202,signal,4.0
2019-12-19 17:56:00,OPEN,SHORT,27885.0,1,189.42499999998208,5978122.07500002,-0.001125826149311498,0.0013280148616152164,,,,,
2019-12-19 17:57:00,CLOSE,SHORT,27802.0,1,189.00999999998203,5982083.06500002,,,83.0,4150.0,3960.990000000018,signal,0.0
2019-12-19 18:11:00,OPEN,LONG,27790.0,1,188.94999999998203,5981894.11500002,0.00035126906475011155,0.00016368978014253297,,,,,
2019-12-19 18:12:00,CLOSE,LONG,27790.0,1,188.94999999998203,5981705.16500002,,,0.0,0.0,-188.94999999998203,signal,1.0
2019-12-19 18:13:00,OPEN,LONG,27794.0,1,188.96999999998204,5981516.19500002,0.00036191204660629634,0.00018451211926663252,,,,,
2019-12-19 18:14:00,CLOSE,LONG,27788.0,1,188.939999999982,5981027.255000019,,,-6.0,-300.0,-488.939999999982,signal,2.0
2019-12-19 18:19:00,OPEN,LONG,27782.0,1,188.909999999982,5980838.345000019,0.00030143627888895466,0.00012824387621996824,,,,,
2019-12-19 18:20:00,CLOSE,LONG,27786.0,1,188.92999999998204,5980849.41500002,,,4.0,200.0,11.070000000017956,signal,0.0
2019-12-19 18:21:00,OPEN,LONG,27784.0,1,188.91999999998202,5980660.49500002,0.000388222595657502,0.0001177297151812533,,,,,
2019-12-19 18:22:00,CLOSE,LONG,27788.0,1,188.939999999982,5980671.555000019,,,4.0,200.0,11.060000000017993,signal,0.0
2019-12-19 18:24:00,OPEN,LONG,27787.0,1,188.934999999982,5980482.62000002,0.0003537498293804198,0.0001193651156084757,,,,,
2019-12-19 18:25:00,CLOSE,LONG,27786.0,1,188.92999999998204,5980243.69000002,,,-1.0,-50.0,-238.92999999998204,signal,1.0
2019-12-19 18:39:00,OPEN,SHORT,27884.0,1,189.41999999998208,5980054.27000002,-0.0011154805994771993,0.0012824216754429838,,,,,
2019-12-19 18:40:00,CLOSE,SHORT,27808.0,1,189.03999999998203,5983665.23000002,,,76.0,3800.0,3610.9600000000178,signal,0.0
2019-12-19 20:09:00,OPEN,LONG,27804.0,1,189.01999999998202,5983476.21000002,0.00028557144208366723,8.661169879348704e-05,,,,,
2019-12-19 20:10:00,CLOSE,LONG,27803.0,1,189.01499999998202,5983237.195000021,,,-1.0,-50.0,-239.01499999998202,signal,1.0
2019-12-19 20:29:00,OPEN,SHORT,27883.0,1,189.4149999999821,5983047.780000021,-0.001100291298725574,0.00132557541469208,,,,,
2019-12-19 20:30:00,CLOSE,SHORT,27802.0,1,189.00999999998203,5986908.770000021,,,81.0,4050.0,3860.990000000018,signal,0.0
2019-12-19 20:38:00,OPEN,LONG,27780.0,1,188.899999999982,5986719.870000021,0.0002780219293227393,0.0001297427640479445,,,,,
2019-12-19 20:39:00,CLOSE,LONG,27780.0,1,188.899999999982,5986530.97000002,,,0.0,0.0,-188.899999999982,signal,1.0
2019-12-19 20:50:00,OPEN,SHORT,27850.0,1,189.24999999998204,5986341.72000002,-0.0011336710363366392,0.0013424390041988383,,,,,
2019-12-19 20:51:00,CLOSE,SHORT,27774.0,1,188.869999999982,5989952.85000002,,,76.0,3800.0,3611.130000000018,reverse,0.0
2019-12-19 20:51:00,OPEN,LONG,27774.0,1,188.869999999982,5989763.98000002,0.0005871905436837096,0.0019876326970695137,,,,,
2019-12-19 20:53:00,CLOSE,LONG,27773.0,1,188.864999999982,5989525.11500002,,,-1.0,-50.0,-238.864999999982,signal,1.0
2019-12-19 20:58:00,OPEN,LONG,27770.0,1,188.849999999982,5989336.26500002,0.00029197764615148167,0.00010374597876415931,,,,,
2019-12-19 20:59:00,CLOSE,LONG,27770.0,1,188.849999999982,5989147.4150000205,,,0.0,0.0,-188.849999999982,signal,2.0
2019-12-19 21:15:00,OPEN,SHORT,27840.0,1,189.19999999998203,5988958.21500002,-0.0010935006217994009,0.0012326315278080812,,,,,
2019-12-19 21:16:00,CLOSE,SHORT,27761.0,1,188.80499999998202,5992719.410000021,,,79.0,3950.0,3761.195000000018,signal,0.0
2019-12-19 21:58:00,OPEN,LONG,27771.0,1,188.854999999982,5992530.55500002,0.00027231499862403796,6.736852311845785e-05,,,,,
2019-12-19 21:59:00,CLOSE,LONG,27778.0,1,188.88999999998202,5992691.6650000205,,,7.0,350.0,161.11000000001798,signal,0.0
2019-12-19 22:06:00,OPEN,LONG,27778.0,1,188.88999999998202,5992502.775000021,0.0002944487044796021,9.388490946723485e-05,,,,,
2019-12-19 22:07:00,CLOSE,LONG,27780.0,1,188.899999999982,5992413.8750000205,,,2.0,100.0,-88.89999999998199,signal,1.0
2019-12-19 22:12:00,OPEN,SHORT,27853.0,1,189.26499999998202,5992224.610000021,-0.0011198595239710388,0.0012988185036322047,,,,,
2019-12-19 22:13:00,CLOSE,SHORT,27776.0,1,188.879999999982,5995885.730000021,,,77.0,3850.0,3661.120000000018,signal,0.0
2019-12-19 22:56:00,OPEN,LONG,27794.0,1,188.96999999998204,5995696.760000021,0.00028643145503615906,0.00011379049488370863,,,,,
2019-12-19 22:57:00,CLOSE,LONG,27789.0,1,188.94499999998203,5995257.815000021,,,-5.0,-250.0,-438.94499999998203,signal,1.0
2019-12-19 23:01:00,OPEN,LONG,27791.0,1,188.954999999982,5995068.860000021,0.000290533014196891,0.00013607203416815498,,,,,
2019-12-19 23:02:00,CLOSE,LONG,27788.0,1,188.939999999982,5994729.92000002,,,-3.0,-150.0,-338.939999999982,signal,2.0
2019-12-19 23:05:00,OPEN,LONG,27779.0,1,188.89499999998202,5994541.025000021,0.0002837220226739851,9.315754163619168e-05,,,,,
2019-12-19 23:06:00,CLOSE,LONG,27782.0,1,188.909999999982,5994502.115000021,,,3.0,150.0,-38.909999999982006,signal,3.0
2019-12-19 23:59:00,OPEN,LONG,27820.0,1,189.09999999998203,5994313.015000021,0.00052326144416908,6.529454531287929e-05,,,,,
2019-12-20 00:00:00,CLOSE,LONG,27825.0,1,189.12499999998204,5994373.890000021,,,5.0,250.0,60.87500000001796,signal,0.0
2019-12-20 00:07:00,OPEN,LONG,27827.0,1,189.13499999998203,5994184.755000021,0.00041117106285380695,0.00013685271161019313,,,,,
2019-12-20 00:08:00,CLOSE,LONG,27911.0,1,189.5549999999821,5998195.200000022,,,84.0,4200.0,4010.445000000018,reverse,0.0
