trade_id,entry_time,entry_price,position,contracts,risk_budget,trade_pnl,max_adverse_pnl,max_favorable_pnl,exit_time,exit_price,exit_reason,balance_after_trade
481,2019-10-19 02:37:00,26690.0,1,5,24090.0,-100.0,-3050.0,1700.0,2019-10-19 02:52:00,26694.0,model_exit,4817900.0
482,2019-10-19 02:53:00,26692.0,1,5,24089.5,-4850.0,-4850.0,0.0,2019-10-21 17:15:00,26683.0,model_exit,4813050.0
483,2019-10-21 17:16:00,26672.0,1,5,24065.25,-2600.0,-5050.0,0.0,2019-10-21 17:20:00,26679.0,model_exit,4810450.0
484,2019-10-21 17:21:00,26674.0,-1,5,24052.25,1150.0,0.0,1450.0,2019-10-21 17:23:00,26668.0,model_exit,4811600.0
485,2019-10-21 17:24:00,26659.0,1,5,24058.0,4150.0,-3550.0,6200.0,2019-10-21 17:52:00,26688.0,model_exit,4815750.0
486,2019-10-21 17:53:00,26679.0,1,5,24078.75,-600.0,-3800.0,700.0,2019-10-21 18:12:00,26683.0,model_exit,4815150.0
487,2019-10-21 18:13:00,26686.0,1,5,24075.75,5400.0,0.0,7700.0,2019-10-21 18:28:00,26706.0,model_exit,4820550.0
488,2019-10-21 18:29:00,26709.0,1,5,24102.75,-3350.0,-5050.0,450.0,2019-10-21 19:27:00,26694.0,model_exit,4817200.0
489,2019-10-21 19:28:00,26697.0,1,5,24086.0,11650.0,0.0,11950.0,2019-10-21 20:38:00,26749.0,model_exit,4828850.0
490,2019-10-21 20:39:00,26751.0,1,5,24144.25,-2350.0,-2800.0,1200.0,2019-10-21 21:04:00,26739.0,model_exit,4826500.0
491,2019-10-21 21:05:00,26739.0,1,5,24132.5,-850.0,-850.0,200.0,2019-10-21 21:08:00,26735.0,model_exit,4825650.0
492,2019-10-21 21:09:00,26734.0,1,5,24128.25,-350.0,-550.0,1950.0,2019-10-21 21:21:00,26737.0,model_exit,4825300.0
493,2019-10-21 21:22:00,26742.0,1,5,24126.5,-2850.0,-2850.0,1200.0,2019-10-21 21:32:00,26724.0,model_exit,4822450.0
494,2019-10-21 21:33:00,26715.0,1,5,24112.25,1650.0,-3300.0,1950.0,2019-10-21 21:37:00,26729.0,model_exit,4824100.0
495,2019-10-21 21:38:00,26734.0,-1,5,24120.5,-1850.0,-1850.0,0.0,2019-10-21 21:39:00,26733.0,model_exit,4822250.0
496,2019-10-21 21:40:00,26740.0,-1,5,24111.25,-2350.0,-2350.0,0.0,2019-10-21 21:41:00,26734.0,model_exit,4819900.0
497,2019-10-21 21:42:00,26734.0,-1,5,24099.5,-600.0,-600.0,0.0,2019-10-21 21:43:00,26734.0,model_exit,4819300.0
498,2019-10-21 21:44:00,26737.0,1,5,24096.5,3650.0,-800.0,3950.0,2019-10-21 21:51:00,26757.0,model_exit,4822950.0
499,2019-10-21 21:52:00,26764.0,-1,5,24114.75,-850.0,-2050.0,0.0,2019-10-21 21:55:00,26757.0,model_exit,4822100.0
500,2019-10-21 21:56:00,26767.0,1,5,24110.5,-850.0,-850.0,2200.0,2019-10-21 21:58:00,26746.0,model_exit,4821250.0
501,2019-10-21 21:59:00,26755.0,1,5,24106.25,-850.0,-850.0,1950.0,2019-10-21 22:01:00,26751.0,model_exit,4820400.0
502,2019-10-21 22:02:00,26743.0,1,5,24102.0,-5100.0,-7050.0,0.0,2019-10-21 22:09:00,26734.0,model_exit,4815300.0
503,2019-10-21 22:10:00,26731.0,1,5,24076.5,900.0,-1050.0,1200.0,2019-10-21 22:13:00,26744.0,model_exit,4816200.0
504,2019-10-21 22:14:00,26740.0,1,5,24081.0,-1850.0,-4050.0,0.0,2019-10-21 22:27:00,26738.0,model_exit,4814350.0
505,2019-10-21 22:28:00,26737.0,1,5,24071.75,-5350.0,-5350.0,0.0,2019-10-21 22:50:00,26720.0,model_exit,4809000.0
506,2019-10-21 22:51:00,26716.0,1,5,24045.0,1650.0,-1300.0,1950.0,2019-10-21 22:56:00,26733.0,model_exit,4810650.0
507,2019-10-21 22:57:00,26733.0,1,5,24053.25,1400.0,-1800.0,1700.0,2019-10-21 23:06:00,26739.0,model_exit,4812050.0
508,2019-10-21 23:07:00,26741.0,1,5,24060.25,-1350.0,-1350.0,450.0,2019-10-21 23:18:00,26736.0,model_exit,4810700.0
509,2019-10-21 23:19:00,26726.0,1,5,24053.5,-11600.0,-12050.0,0.0,2019-10-21 23:42:00,26694.0,model_exit,4799100.0
510,2019-10-21 23:43:00,26692.0,1,5,23995.5,1650.0,-1300.0,1950.0,2019-10-21 23:49:00,26700.0,model_exit,4800750.0
511,2019-10-21 23:50:00,26704.0,-1,5,24003.75,-1600.0,-1600.0,0.0,2019-10-21 23:51:00,26697.0,model_exit,4799150.0
512,2019-10-21 23:52:00,26707.0,-1,5,23995.75,-3100.0,-3100.0,0.0,2019-10-21 23:53:00,26714.0,model_exit,4796050.0
513,2019-10-21 23:54:00,26715.0,-1,5,23980.25,-100.0,-550.0,200.0,2019-10-21 23:57:00,26710.0,model_exit,4795950.0
514,2019-10-21 23:58:00,26712.0,1,5,23979.75,1650.0,-1800.0,3200.0,2019-10-22 00:11:00,26728.0,model_exit,4797600.0
515,2019-10-22 00:12:00,26727.0,1,5,23988.0,-850.0,-850.0,0.0,2019-10-22 00:13:00,26725.0,model_exit,4796750.0
516,2019-10-22 00:14:00,26727.0,1,5,23983.75,-350.0,-1300.0,700.0,2019-10-22 00:20:00,26728.0,model_exit,4796400.0
517,2019-10-22 00:21:00,26730.0,1,5,23982.0,900.0,0.0,2200.0,2019-10-22 00:26:00,26735.0,model_exit,4797300.0
518,2019-10-22 00:27:00,26739.0,1,5,23986.5,-350.0,-350.0,700.0,2019-10-22 00:31:00,26736.0,model_exit,4796950.0
519,2019-10-22 00:32:00,26741.0,1,5,23984.75,650.0,-1300.0,1200.0,2019-10-22 00:41:00,26745.0,model_exit,4797600.0
520,2019-10-22 00:42:00,26740.0,1,5,23988.0,650.0,-2300.0,1950.0,2019-10-22 00:52:00,26747.0,model_exit,4798250.0
521,2019-10-22 00:53:00,26746.0,1,5,23991.25,400.0,-5300.0,3200.0,2019-10-22 02:56:00,26757.0,model_exit,4798650.0
522,2019-10-22 02:57:00,26754.0,1,5,23993.25,3150.0,-1050.0,3450.0,2019-10-22 17:16:00,26777.0,model_exit,4801800.0
523,2019-10-22 17:17:00,26779.0,1,5,24009.0,5900.0,-300.0,8200.0,2019-10-22 17:48:00,26803.0,model_exit,4807700.0
524,2019-10-22 17:49:00,26801.0,1,5,24038.5,3650.0,-2550.0,5200.0,2019-10-22 20:05:00,26820.0,model_exit,4811350.0
525,2019-10-22 20:06:00,26823.0,1,5,24056.75,-600.0,-1300.0,3950.0,2019-10-22 20:59:00,26822.0,model_exit,4810750.0
526,2019-10-22 21:00:00,26820.0,1,5,24053.75,3650.0,-800.0,6200.0,2019-10-22 21:32:00,26838.0,model_exit,4814400.0
527,2019-10-22 21:33:00,26840.0,1,5,24072.0,-600.0,-600.0,1700.0,2019-10-22 21:36:00,26838.0,model_exit,4813800.0
528,2019-10-22 21:37:00,26846.0,1,5,24069.0,-1100.0,-1800.0,2200.0,2019-10-22 22:22:00,26837.0,model_exit,4812700.0
529,2019-10-22 22:23:00,26836.0,1,5,24063.5,-1100.0,-1100.0,1950.0,2019-10-22 22:34:00,26835.0,model_exit,4811600.0
530,2019-10-22 22:35:00,26836.0,1,5,24058.0,2400.0,-50.0,3450.0,2019-10-22 22:59:00,26842.0,model_exit,4814000.0
531,2019-10-22 23:00:00,26842.0,1,5,24070.0,1150.0,-1300.0,2200.0,2019-10-22 23:24:00,26848.0,model_exit,4815150.0
532,2019-10-22 23:25:00,26843.0,1,5,24075.75,-2600.0,-3550.0,950.0,2019-10-23 00:07:00,26840.0,model_exit,4812550.0
533,2019-10-23 00:08:00,26843.0,1,5,24062.75,650.0,0.0,1450.0,2019-10-23 00:11:00,26846.0,model_exit,4813200.0
534,2019-10-23 00:12:00,26847.0,1,5,24066.0,2400.0,-550.0,2950.0,2019-10-23 00:21:00,26860.0,model_exit,4815600.0
535,2019-10-23 00:22:00,26861.0,1,5,24078.0,-600.0,-3550.0,2200.0,2019-10-23 01:35:00,26862.0,model_exit,4815000.0
536,2019-10-23 01:36:00,26864.0,1,5,24075.0,-5600.0,-5600.0,1450.0,2019-10-23 02:31:00,26833.0,model_exit,4809400.0
537,2019-10-23 02:32:00,26835.0,1,5,24047.0,1150.0,-1300.0,1450.0,2019-10-23 02:38:00,26840.0,model_exit,4810550.0
538,2019-10-23 02:39:00,26838.0,1,5,24052.75,-3600.0,-3600.0,0.0,2019-10-23 02:46:00,26829.0,model_exit,4806950.0
539,2019-10-23 02:47:00,26825.0,1,5,24034.75,-5100.0,-5100.0,0.0,2019-10-23 02:59:00,26800.0,model_exit,4801850.0
540,2019-10-23 17:15:00,26534.0,1,5,24009.25,-67100.0,-67100.0,0.0,2019-10-23 17:16:00,26531.0,stop_loss,4734750.0
541,2019-10-23 17:36:00,26528.0,1,5,23673.75,-1600.0,-3050.0,0.0,2019-10-23 17:48:00,26525.0,model_exit,4733150.0
542,2019-10-23 17:49:00,26529.0,1,5,23665.75,9900.0,0.0,10200.0,2019-10-23 18:03:00,26567.0,model_exit,4743050.0
543,2019-10-23 18:04:00,26563.0,-1,5,23715.25,650.0,0.0,950.0,2019-10-23 18:06:00,26562.0,model_exit,4743700.0
544,2019-10-23 18:07:00,26557.0,1,5,23718.5,-8850.0,-8850.0,0.0,2019-10-23 18:34:00,26530.0,model_exit,4734850.0
545,2019-10-23 18:35:00,26533.0,1,5,23674.25,-1100.0,-1100.0,950.0,2019-10-23 18:44:00,26529.0,model_exit,4733750.0
546,2019-10-23 18:45:00,26536.0,1,5,23668.75,400.0,0.0,1450.0,2019-10-23 18:47:00,26533.0,model_exit,4734150.0
547,2019-10-23 18:48:00,26527.0,1,5,23670.75,-5600.0,-6300.0,0.0,2019-10-23 18:53:00,26510.0,model_exit,4728550.0
548,2019-10-23 18:54:00,26505.0,1,5,23642.75,-3600.0,-4550.0,700.0,2019-10-23 19:28:00,26497.0,model_exit,4724950.0
549,2019-10-23 19:29:00,26497.0,1,5,23624.75,-3600.0,-3600.0,0.0,2019-10-23 19:31:00,26491.0,model_exit,4721350.0
550,2019-10-23 19:32:00,26493.0,1,5,23606.75,-100.0,-100.0,200.0,2019-10-23 19:33:00,26494.0,model_exit,4721250.0
551,2019-10-23 19:34:00,26491.0,1,5,23606.25,5150.0,-1050.0,5450.0,2019-10-23 19:50:00,26520.0,model_exit,4726400.0
552,2019-10-23 19:51:00,26520.0,1,5,23632.0,-1850.0,-1850.0,0.0,2019-10-23 19:58:00,26514.0,model_exit,4724550.0
553,2019-10-23 19:59:00,26519.0,1,5,23622.75,1650.0,-1550.0,3200.0,2019-10-23 20:13:00,26523.0,model_exit,4726200.0
554,2019-10-23 20:14:00,26522.0,1,5,23631.0,900.0,-2550.0,1950.0,2019-10-23 20:31:00,26527.0,model_exit,4727100.0
555,2019-10-23 20:32:00,26533.0,1,5,23635.5,-350.0,-350.0,2950.0,2019-10-23 20:52:00,26527.0,model_exit,4726750.0
556,2019-10-23 20:53:00,26529.0,1,5,23633.75,3400.0,-50.0,4200.0,2019-10-23 21:08:00,26540.0,model_exit,4730150.0
557,2019-10-23 21:09:00,26539.0,1,5,23650.75,-1350.0,-1350.0,200.0,2019-10-23 21:18:00,26539.0,model_exit,4728800.0
558,2019-10-23 21:19:00,26540.0,1,5,23644.0,3150.0,-50.0,4700.0,2019-10-23 21:32:00,26551.0,model_exit,4731950.0
559,2019-10-23 21:33:00,26553.0,1,5,23659.75,3150.0,-2800.0,3450.0,2019-10-23 21:39:00,26567.0,model_exit,4735100.0
560,2019-10-23 21:40:00,26568.0,-1,5,23675.5,-2850.0,-2850.0,0.0,2019-10-23 21:44:00,26578.0,model_exit,4732250.0
561,2019-10-23 21:45:00,26591.0,1,5,23661.25,2900.0,0.0,3200.0,2019-10-23 21:47:00,26586.0,model_exit,4735150.0
562,2019-10-23 21:48:00,26588.0,-1,5,23675.75,-1100.0,-1100.0,0.0,2019-10-23 21:49:00,26590.0,model_exit,4734050.0
563,2019-10-23 21:50:00,26592.0,1,5,23670.25,-850.0,-2300.0,1450.0,2019-10-23 22:01:00,26591.0,model_exit,4733200.0
564,2019-10-23 22:02:00,26590.0,1,5,23666.0,-11350.0,-12050.0,950.0,2019-10-23 22:38:00,26545.0,model_exit,4721850.0
565,2019-10-23 22:39:00,26550.0,1,5,23609.25,7400.0,0.0,9200.0,2019-10-23 22:57:00,26579.0,model_exit,4729250.0
566,2019-10-23 22:58:00,26580.0,1,5,23646.25,7400.0,-1300.0,7700.0,2019-10-23 23:17:00,26608.0,model_exit,4736650.0
567,2019-10-23 23:18:00,26604.0,-1,5,23683.25,1400.0,-800.0,1700.0,2019-10-23 23:26:00,26609.0,model_exit,4738050.0
568,2019-10-23 23:27:00,26604.0,1,5,23690.25,-1850.0,-1850.0,0.0,2019-10-23 23:28:00,26606.0,model_exit,4736200.0
569,2019-10-23 23:29:00,26608.0,1,5,23681.0,-2850.0,-2850.0,200.0,2019-10-23 23:31:00,26596.0,model_exit,4733350.0
570,2019-10-23 23:32:00,26591.0,1,5,23666.75,150.0,-2800.0,1700.0,2019-10-23 23:44:00,26600.0,model_exit,4733500.0
571,2019-10-23 23:45:00,26603.0,1,5,23667.5,-1350.0,-1350.0,450.0,2019-10-23 23:49:00,26597.0,model_exit,4732150.0
572,2019-10-23 23:50:00,26597.0,1,5,23660.75,150.0,-4050.0,1950.0,2019-10-24 01:09:00,26598.0,model_exit,4732300.0
573,2019-10-24 01:10:00,26596.0,1,5,23661.5,400.0,-2550.0,5200.0,2019-10-24 02:40:00,26608.0,model_exit,4732700.0
574,2019-10-24 02:41:00,26607.0,1,5,23663.5,-850.0,-850.0,0.0,2019-10-24 02:42:00,26610.0,model_exit,4731850.0
575,2019-10-24 02:43:00,26610.0,1,5,23659.25,41900.0,-300.0,42200.0,2019-10-24 17:16:00,26780.0,take_profit,4773750.0
576,2019-10-24 17:18:00,26790.0,1,5,23868.75,4650.0,-1800.0,7450.0,2019-10-24 19:47:00,26807.0,model_exit,4778400.0
577,2019-10-24 19:48:00,26804.0,1,5,23892.0,-100.0,-3550.0,1700.0,2019-10-24 20:55:00,26803.0,model_exit,4778300.0
578,2019-10-24 20:56:00,26797.0,1,5,23891.5,-3850.0,-4050.0,0.0,2019-10-24 21:10:00,26792.0,model_exit,4774450.0
579,2019-10-24 21:11:00,26792.0,1,5,23872.25,-100.0,-300.0,1450.0,2019-10-24 21:16:00,26792.0,model_exit,4774350.0
580,2019-10-24 21:17:00,26792.0,1,5,23871.75,-3100.0,-4300.0,700.0,2019-10-24 21:46:00,26779.0,model_exit,4771250.0
581,2019-10-24 21:47:00,26778.0,1,5,23856.25,-4600.0,-6300.0,0.0,2019-10-24 22:02:00,26759.0,model_exit,4766650.0
582,2019-10-24 22:03:00,26755.0,1,5,23833.25,-3600.0,-5300.0,0.0,2019-10-24 22:20:00,26750.0,model_exit,4763050.0
583,2019-10-24 22:21:00,26749.0,1,5,23815.25,-1100.0,-1100.0,3200.0,2019-10-24 22:31:00,26756.0,model_exit,4761950.0
584,2019-10-24 22:32:00,26752.0,1,5,23809.75,6650.0,-1300.0,8200.0,2019-10-24 23:27:00,26792.0,model_exit,4768600.0
585,2019-10-24 23:28:00,26791.0,1,5,23843.0,-4600.0,-4600.0,2950.0,2019-10-24 23:40:00,26782.0,model_exit,4764000.0
586,2019-10-24 23:41:00,26780.0,1,5,23820.0,-3100.0,-5050.0,0.0,2019-10-24 23:53:00,26776.0,model_exit,4760900.0
587,2019-10-24 23:54:00,26781.0,-1,5,23804.5,-1600.0,-1800.0,0.0,2019-10-24 23:58:00,26786.0,model_exit,4759300.0
588,2019-10-24 23:59:00,26785.0,1,5,23796.5,-14600.0,-14600.0,950.0,2019-10-25 00:14:00,26724.0,model_exit,4744700.0
589,2019-10-25 00:15:00,26716.0,1,5,23723.5,-1350.0,-3800.0,1200.0,2019-10-25 00:22:00,26721.0,model_exit,4743350.0
590,2019-10-25 00:23:00,26725.0,1,5,23716.75,3900.0,0.0,4700.0,2019-10-25 00:29:00,26742.0,model_exit,4747250.0
591,2019-10-25 00:30:00,26742.0,1,5,23736.25,1650.0,-300.0,3950.0,2019-10-25 00:37:00,26754.0,model_exit,4748900.0
592,2019-10-25 00:38:00,26761.0,1,5,23744.5,1400.0,0.0,1700.0,2019-10-25 00:40:00,26764.0,model_exit,4750300.0
593,2019-10-25 00:41:00,26761.0,1,5,23751.5,-1350.0,-1350.0,0.0,2019-10-25 00:42:00,26763.0,model_exit,4748950.0
594,2019-10-25 00:43:00,26758.0,1,5,23744.75,1400.0,-2050.0,1700.0,2019-10-25 00:48:00,26776.0,model_exit,4750350.0
595,2019-10-25 00:49:00,26776.0,-1,5,23751.75,-350.0,-350.0,700.0,2019-10-25 00:52:00,26777.0,model_exit,4750000.0
596,2019-10-25 00:53:00,26777.0,-1,5,23750.0,1150.0,-550.0,1700.0,2019-10-25 00:59:00,26769.0,model_exit,4751150.0
597,2019-10-25 01:00:00,26774.0,1,5,23755.75,-2100.0,-2800.0,950.0,2019-10-25 01:22:00,26768.0,model_exit,4749050.0
598,2019-10-25 01:23:00,26765.0,1,5,23745.25,-1100.0,-3050.0,1200.0,2019-10-25 02:15:00,26766.0,model_exit,4747950.0
599,2019-10-25 02:16:00,26764.0,1,5,23739.75,-600.0,-800.0,0.0,2019-10-25 02:19:00,26769.0,model_exit,4747350.0
600,2019-10-25 02:20:00,26767.0,1,5,23736.75,-2850.0,-2850.0,1200.0,2019-10-25 02:55:00,26763.0,model_exit,4744500.0
601,2019-10-25 02:56:00,26763.0,1,5,23722.5,-350.0,-1050.0,0.0,2019-10-25 17:15:00,26692.0,model_exit,4744150.0
602,2019-10-25 17:17:00,26694.0,1,5,23720.75,3400.0,-1300.0,6200.0,2019-10-25 18:15:00,26708.0,model_exit,4747550.0
603,2019-10-25 18:16:00,26705.0,1,5,23737.75,-9100.0,-9100.0,2950.0,2019-10-25 20:35:00,26677.0,model_exit,4738450.0
604,2019-10-25 20:36:00,26679.0,1,5,23692.25,6400.0,-1300.0,8700.0,2019-10-25 22:05:00,26703.0,model_exit,4744850.0
605,2019-10-25 22:06:00,26709.0,1,5,23724.25,2900.0,0.0,3700.0,2019-10-25 22:19:00,26718.0,model_exit,4747750.0
606,2019-10-25 22:20:00,26717.0,1,5,23738.75,1650.0,-550.0,2950.0,2019-10-25 22:26:00,26727.0,model_exit,4749400.0
607,2019-10-25 22:27:00,26723.0,1,5,23747.0,2650.0,-4050.0,3700.0,2019-10-25 22:56:00,26744.0,model_exit,4752050.0
608,2019-10-25 22:57:00,26749.0,1,5,23760.25,-850.0,-850.0,4200.0,2019-10-25 23:02:00,26736.0,model_exit,4751200.0
609,2019-10-25 23:03:00,26730.0,1,5,23756.0,150.0,-1800.0,450.0,2019-10-25 23:06:00,26736.0,model_exit,4751350.0
610,2019-10-25 23:07:00,26733.0,-1,5,23756.75,150.0,0.0,450.0,2019-10-25 23:08:00,26752.0,model_exit,4751500.0
611,2019-10-25 23:10:00,26750.0,-1,5,23757.5,-1600.0,-1600.0,0.0,2019-10-25 23:11:00,26749.0,model_exit,4749900.0
612,2019-10-25 23:12:00,26742.0,-1,5,23749.5,1150.0,0.0,1450.0,2019-10-25 23:13:00,26744.0,model_exit,4751050.0
613,2019-10-25 23:14:00,26756.0,1,5,23755.25,5150.0,0.0,5450.0,2019-10-25 23:16:00,26761.0,model_exit,4756200.0
614,2019-10-25 23:17:00,26758.0,-1,5,23781.0,150.0,0.0,450.0,2019-10-25 23:18:00,26760.0,model_exit,4756350.0
615,2019-10-25 23:19:00,26763.0,1,5,23781.75,6400.0,0.0,6700.0,2019-10-25 23:26:00,26788.0,model_exit,4762750.0
616,2019-10-25 23:27:00,26786.0,-1,5,23813.75,-100.0,-100.0,200.0,2019-10-25 23:28:00,26785.0,model_exit,4762650.0
617,2019-10-25 23:29:00,26787.0,1,5,23813.25,2900.0,-3050.0,3950.0,2019-10-25 23:42:00,26799.0,model_exit,4765550.0
618,2019-10-25 23:43:00,26803.0,1,5,23827.75,-1100.0,-1550.0,1450.0,2019-10-25 23:55:00,26795.0,model_exit,4764450.0
619,2019-10-25 23:56:00,26793.0,1,5,23822.25,-2850.0,-2850.0,0.0,2019-10-26 00:02:00,26786.0,model_exit,4761600.0
620,2019-10-26 00:03:00,26785.0,1,5,23808.0,-1600.0,-4050.0,700.0,2019-10-26 01:02:00,26781.0,model_exit,4760000.0
621,2019-10-26 01:03:00,26780.0,1,5,23800.0,4900.0,-1050.0,6200.0,2019-10-26 01:36:00,26805.0,model_exit,4764900.0
622,2019-10-26 01:37:00,26806.0,1,5,23824.5,-1100.0,-1100.0,2200.0,2019-10-26 02:03:00,26793.0,model_exit,4763800.0
623,2019-10-26 02:04:00,26787.0,1,5,23819.0,150.0,-2050.0,1450.0,2019-10-26 02:10:00,26797.0,model_exit,4763950.0
624,2019-10-26 02:11:00,26802.0,1,5,23819.75,-3350.0,-3350.0,2700.0,2019-10-26 02:36:00,26793.0,model_exit,4760600.0
625,2019-10-26 02:37:00,26797.0,1,5,23803.0,400.0,0.0,700.0,2019-10-26 02:38:00,26796.0,model_exit,4761000.0
626,2019-10-26 02:39:00,26789.0,1,5,23805.0,-1350.0,-2550.0,0.0,2019-10-26 02:52:00,26793.0,model_exit,4759650.0
627,2019-10-26 02:53:00,26790.0,1,5,23798.25,-2350.0,-2350.0,1450.0,2019-10-28 17:15:00,26902.0,model_exit,4757300.0
628,2019-10-28 17:17:00,26895.0,1,5,23786.5,13400.0,-2550.0,13950.0,2019-10-28 19:07:00,26960.0,model_exit,4770700.0
629,2019-10-28 19:08:00,26955.0,1,5,23853.5,-1850.0,-1850.0,0.0,2019-10-28 19:09:00,26960.0,model_exit,4768850.0
630,2019-10-28 19:10:00,26960.0,1,5,23844.25,5150.0,-3800.0,7950.0,2019-10-28 21:25:00,26983.0,model_exit,4774000.0
631,2019-10-28 21:26:00,26986.0,1,5,23870.0,2900.0,-550.0,3200.0,2019-10-28 21:32:00,26991.0,model_exit,4776900.0
632,2019-10-28 21:33:00,26988.0,-1,5,23884.5,150.0,0.0,450.0,2019-10-28 21:34:00,26997.0,model_exit,4777050.0
633,2019-10-28 21:35:00,27007.0,1,5,23885.25,1900.0,0.0,2200.0,2019-10-28 21:36:00,27007.0,model_exit,4778950.0
634,2019-10-28 21:37:00,27003.0,-1,5,23894.75,400.0,0.0,700.0,2019-10-28 21:39:00,27005.0,model_exit,4779350.0
635,2019-10-28 21:40:00,27002.0,1,5,23896.75,-2600.0,-2600.0,950.0,2019-10-28 22:01:00,27003.0,model_exit,4776750.0
636,2019-10-28 22:02:00,27007.0,1,5,23883.75,1400.0,0.0,3700.0,2019-10-28 22:18:00,27012.0,model_exit,4778150.0
637,2019-10-28 22:19:00,27011.0,1,5,23890.75,3650.0,-1050.0,3950.0,2019-10-28 22:33:00,27026.0,model_exit,4781800.0
638,2019-10-28 22:34:00,27020.0,-1,5,23909.0,1150.0,0.0,1450.0,2019-10-28 22:36:00,27019.0,model_exit,4782950.0
639,2019-10-28 22:37:00,27023.0,1,5,23914.75,-1600.0,-1600.0,700.0,2019-10-28 22:39:00,27010.0,model_exit,4781350.0
640,2019-10-28 22:40:00,27007.0,1,5,23906.75,-2600.0,-3550.0,3950.0,2019-10-28 23:03:00,27006.0,model_exit,4778750.0
641,2019-10-28 23:04:00,27003.0,1,5,23893.75,-2100.0,-2300.0,0.0,2019-10-28 23:13:00,26997.0,model_exit,4776650.0
642,2019-10-28 23:14:00,26996.0,1,5,23883.25,-850.0,-1550.0,450.0,2019-10-28 23:25:00,26995.0,model_exit,4775800.0
643,2019-10-28 23:26:00,26996.0,1,5,23879.0,3150.0,-50.0,3450.0,2019-10-28 23:33:00,27010.0,model_exit,4778950.0
644,2019-10-28 23:34:00,27012.0,-1,5,23894.75,-350.0,-1050.0,450.0,2019-10-28 23:39:00,27008.0,model_exit,4778600.0
645,2019-10-28 23:40:00,27008.0,-1,5,23893.0,-100.0,-800.0,950.0,2019-10-28 23:48:00,27006.0,model_exit,4778500.0
646,2019-10-28 23:49:00,27010.0,-1,5,23892.5,-600.0,-1300.0,700.0,2019-10-28 23:55:00,27005.0,model_exit,4777900.0
647,2019-10-28 23:56:00,27011.0,-1,5,23889.5,-1350.0,-2800.0,0.0,2019-10-29 00:03:00,27011.0,model_exit,4776550.0
648,2019-10-29 00:04:00,27014.0,-1,5,23882.75,-850.0,-1050.0,0.0,2019-10-29 00:06:00,27016.0,model_exit,4775700.0
649,2019-10-29 00:07:00,27015.0,-1,5,23878.5,-600.0,-600.0,0.0,2019-10-29 00:10:00,27015.0,model_exit,4775100.0
650,2019-10-29 00:11:00,27015.0,-1,5,23875.5,-1100.0,-1550.0,0.0,2019-10-29 00:17:00,27020.0,model_exit,4774000.0
651,2019-10-29 00:18:00,27020.0,1,5,23870.0,1150.0,-1050.0,2950.0,2019-10-29 00:28:00,27032.0,model_exit,4775150.0
652,2019-10-29 00:29:00,27038.0,1,5,23875.75,-2350.0,-2350.0,1200.0,2019-10-29 00:42:00,27026.0,model_exit,4772800.0
653,2019-10-29 00:43:00,27028.0,1,5,23864.0,-100.0,-100.0,1450.0,2019-10-29 00:46:00,27037.0,model_exit,4772700.0
654,2019-10-29 00:47:00,27037.0,1,5,23863.5,2150.0,-7050.0,3950.0,2019-10-29 01:41:00,27046.0,model_exit,4774850.0
655,2019-10-29 01:42:00,27045.0,1,5,23874.25,-2100.0,-4300.0,700.0,2019-10-29 02:01:00,27043.0,model_exit,4772750.0
656,2019-10-29 02:02:00,27041.0,1,5,23863.75,150.0,-1800.0,1450.0,2019-10-29 02:43:00,27046.0,model_exit,4772900.0
657,2019-10-29 02:44:00,27047.0,1,5,23864.5,2900.0,-50.0,3200.0,2019-10-29 02:51:00,27062.0,model_exit,4775800.0
658,2019-10-29 02:52:00,27062.0,1,5,23879.0,-82600.0,-82600.0,2200.0,2019-10-29 17:16:00,26733.0,stop_loss,4693200.0
659,2019-10-29 17:36:00,26729.0,1,1,23466.0,-1670.0,-2260.0,0.0,2019-10-29 18:02:00,26699.0,model_exit,4691530.0
660,2019-10-29 18:03:00,26697.0,-1,1,23457.65,-120.0,-120.0,140.0,2019-10-29 18:06:00,26703.0,model_exit,4691410.0
661,2019-10-29 18:07:00,26702.0,-1,1,23457.05,480.0,-10.0,540.0,2019-10-29 18:11:00,26698.0,model_exit,4691890.0
662,2019-10-29 18:12:00,26703.0,1,1,23459.45,430.0,-10.0,1590.0,2019-10-29 19:30:00,26712.0,model_exit,4692320.0
663,2019-10-29 19:31:00,26718.0,1,1,23461.600000000002,430.0,0.0,690.0,2019-10-29 19:41:00,26724.0,model_exit,4692750.0
664,2019-10-29 19:42:00,26730.0,1,1,23463.75,30.0,-410.0,290.0,2019-10-29 19:53:00,26727.0,model_exit,4692780.0
665,2019-10-29 19:54:00,26725.0,1,1,23463.9,-420.0,-420.0,340.0,2019-10-29 20:01:00,26721.0,model_exit,4692360.0
666,2019-10-29 20:02:00,26721.0,1,1,23461.8,1530.0,-60.0,2040.0,2019-10-29 21:31:00,26749.0,model_exit,4693890.0
667,2019-10-29 21:32:00,26759.0,-1,1,23469.45,-620.0,-620.0,0.0,2019-10-29 21:33:00,26764.0,model_exit,4693270.0
668,2019-10-29 21:34:00,26763.0,-1,1,23466.350000000002,330.0,-10.0,440.0,2019-10-29 21:38:00,26752.0,model_exit,4693600.0
669,2019-10-29 21:39:00,26755.0,-1,1,23468.0,-70.0,-210.0,90.0,2019-10-29 21:42:00,26750.0,model_exit,4693530.0
