trade_id,entry_time,entry_price,position,contracts,risk_budget,trade_pnl,max_adverse_pnl,max_favorable_pnl,exit_time,exit_price,exit_reason,balance_after_trade
2513,2020-01-23 14:06:00,27765.0,1,5,35375.25,-1100.0,-5550.0,0.0,2020-01-23 14:12:00,27761.0,model_exit,7073950.0
2514,2020-01-23 14:13:00,27760.0,1,5,35369.75,-8350.0,-12800.0,0.0,2020-01-23 14:22:00,27740.0,model_exit,7065600.0
2515,2020-01-23 14:25:00,27748.0,1,5,35328.0,-1850.0,-5800.0,200.0,2020-01-23 14:31:00,27716.0,model_exit,7063750.0
2516,2020-01-23 14:32:00,27710.0,-1,5,35318.75,900.0,0.0,1200.0,2020-01-23 14:33:00,27729.0,model_exit,7064650.0
2517,2020-01-23 14:35:00,27711.0,-1,5,35323.25,1650.0,0.0,1950.0,2020-01-23 14:36:00,27717.0,model_exit,7066300.0
2518,2020-01-23 14:37:00,27728.0,1,5,35331.5,2150.0,0.0,2450.0,2020-01-23 14:38:00,27708.0,model_exit,7068450.0
2519,2020-01-23 14:39:00,27713.0,-1,5,35342.25,-1850.0,-1850.0,0.0,2020-01-23 14:40:00,27714.0,model_exit,7066600.0
2520,2020-01-23 14:41:00,27739.0,1,5,35333.0,5650.0,0.0,5950.0,2020-01-23 14:42:00,27754.0,model_exit,7072250.0
2521,2020-01-23 14:45:00,27750.0,1,5,35361.25,900.0,-4050.0,1200.0,2020-01-23 14:49:00,27761.0,model_exit,7073150.0
2522,2020-01-23 14:51:00,27766.0,1,5,35365.75,11400.0,-1050.0,11700.0,2020-01-23 15:11:00,27800.0,model_exit,7084550.0
2523,2020-01-23 15:12:00,27790.0,-1,5,35422.75,1900.0,0.0,2200.0,2020-01-23 15:13:00,27791.0,model_exit,7086450.0
2524,2020-01-23 15:14:00,27786.0,1,5,35432.25,3400.0,-1550.0,3700.0,2020-01-23 15:19:00,27803.0,model_exit,7089850.0
2525,2020-01-23 15:20:00,27813.0,1,5,35449.25,6400.0,-4050.0,6700.0,2020-01-23 15:31:00,27835.0,model_exit,7096250.0
2526,2020-01-23 15:33:00,27832.0,1,5,35481.25,5400.0,0.0,5700.0,2020-01-23 15:37:00,27827.0,model_exit,7101650.0
2527,2020-01-23 15:38:00,27840.0,1,5,35508.25,-1350.0,-6800.0,8200.0,2020-01-23 15:55:00,27827.0,model_exit,7100300.0
2528,2020-01-23 15:57:00,27827.0,1,5,35501.5,8150.0,-1550.0,8450.0,2020-01-23 16:09:00,27885.0,model_exit,7108450.0
2529,2020-01-23 16:12:00,27834.0,1,5,35542.25,-1850.0,-14550.0,0.0,2020-01-24 09:17:00,27841.0,model_exit,7106600.0
2530,2020-01-24 09:18:00,27855.0,-1,5,35533.0,-4100.0,-4100.0,0.0,2020-01-24 09:19:00,27869.0,model_exit,7102500.0
2531,2020-01-24 09:22:00,27859.0,1,5,35512.5,-2850.0,-9050.0,0.0,2020-01-24 09:28:00,27864.0,model_exit,7099650.0
2532,2020-01-24 09:32:00,27871.0,1,5,35498.25,4900.0,0.0,5200.0,2020-01-24 09:34:00,27892.0,model_exit,7104550.0
2533,2020-01-24 09:36:00,27835.0,-1,5,35522.75,-2600.0,-2600.0,0.0,2020-01-24 09:37:00,27823.0,model_exit,7101950.0
2534,2020-01-24 09:38:00,27798.0,1,5,35509.75,-4350.0,-6550.0,0.0,2020-01-24 09:41:00,27831.0,model_exit,7097600.0
2535,2020-01-24 09:44:00,27778.0,1,5,35488.0,-350.0,-2550.0,3950.0,2020-01-24 09:47:00,27761.0,model_exit,7097250.0
2536,2020-01-24 09:48:00,27776.0,1,5,35486.25,5650.0,-1050.0,7950.0,2020-01-24 09:52:00,27803.0,model_exit,7102900.0
2537,2020-01-24 09:53:00,27826.0,1,5,35514.5,5150.0,0.0,5450.0,2020-01-24 09:54:00,27838.0,model_exit,7108050.0
2538,2020-01-24 09:56:00,27833.0,1,5,35540.25,5650.0,0.0,5950.0,2020-01-24 09:58:00,27838.0,model_exit,7113700.0
2539,2020-01-24 10:00:00,27801.0,1,5,35568.5,-3100.0,-10550.0,0.0,2020-01-24 10:05:00,27811.0,model_exit,7110600.0
2540,2020-01-24 10:07:00,27806.0,1,5,35553.0,-100.0,-100.0,200.0,2020-01-24 10:08:00,27824.0,model_exit,7110500.0
2541,2020-01-24 10:12:00,27815.0,1,5,35552.5,-850.0,-5050.0,0.0,2020-01-24 10:15:00,27829.0,model_exit,7109650.0
2542,2020-01-24 10:17:00,27844.0,1,5,35548.25,900.0,0.0,1200.0,2020-01-24 10:18:00,27850.0,model_exit,7110550.0
2543,2020-01-24 10:23:00,27877.0,1,5,35552.75,-4100.0,-8550.0,0.0,2020-01-24 10:28:00,27868.0,model_exit,7106450.0
2544,2020-01-24 10:30:00,27848.0,1,5,35532.25,-3100.0,-7300.0,0.0,2020-01-24 10:36:00,27851.0,model_exit,7103350.0
2545,2020-01-24 10:37:00,27855.0,1,5,35516.75,3650.0,0.0,3950.0,2020-01-24 10:40:00,27857.0,model_exit,7107000.0
2546,2020-01-24 10:41:00,27871.0,1,5,35535.0,4150.0,0.0,4450.0,2020-01-24 10:43:00,27877.0,model_exit,7111150.0
2547,2020-01-24 10:44:00,27875.0,1,5,35555.75,2400.0,-800.0,2700.0,2020-01-24 10:49:00,27897.0,model_exit,7113550.0
2548,2020-01-24 10:51:00,27920.0,1,5,35567.75,7400.0,0.0,7700.0,2020-01-24 10:52:00,27932.0,model_exit,7120950.0
2549,2020-01-24 10:55:00,27921.0,1,5,35604.75,-12850.0,-16050.0,0.0,2020-01-24 11:06:00,27890.0,model_exit,7108100.0
2550,2020-01-24 11:12:00,27916.0,1,5,35540.5,-1350.0,-5800.0,3700.0,2020-01-24 11:24:00,27909.0,model_exit,7106750.0
2551,2020-01-24 11:26:00,27900.0,1,5,35533.75,2150.0,-2050.0,2450.0,2020-01-24 11:29:00,27927.0,model_exit,7108900.0
2552,2020-01-24 11:31:00,27932.0,-1,5,35544.5,-4100.0,-4100.0,0.0,2020-01-24 11:32:00,27926.0,model_exit,7104800.0
2553,2020-01-24 11:34:00,27927.0,1,5,35524.0,-350.0,-4050.0,0.0,2020-01-24 11:38:00,27923.0,model_exit,7104450.0
2554,2020-01-24 11:39:00,27945.0,1,5,35522.25,6400.0,0.0,6700.0,2020-01-24 11:41:00,27959.0,model_exit,7110850.0
2555,2020-01-24 11:43:00,27946.0,1,5,35554.25,-225350.0,-225350.0,0.0,2020-01-29 09:16:00,27109.0,stop_loss,6885500.0
2556,2020-01-29 09:36:00,27217.0,1,1,34427.5,6480.0,0.0,6540.0,2020-01-29 09:46:00,27315.0,model_exit,6891980.0
2557,2020-01-29 09:49:00,27265.0,1,1,34459.9,-3920.0,-4660.0,0.0,2020-01-29 10:01:00,27214.0,model_exit,6888060.0
2558,2020-01-29 10:04:00,27198.0,1,1,34440.3,1330.0,0.0,1390.0,2020-01-29 10:06:00,27211.0,model_exit,6889390.0
2559,2020-01-29 10:07:00,27218.0,1,1,34446.95,230.0,0.0,290.0,2020-01-29 10:08:00,27234.0,model_exit,6889620.0
2560,2020-01-29 10:11:00,27236.0,1,1,34448.1,880.0,0.0,990.0,2020-01-29 10:13:00,27225.0,model_exit,6890500.0
2561,2020-01-29 10:14:00,27218.0,1,1,34452.5,1280.0,-760.0,1340.0,2020-01-29 10:18:00,27253.0,model_exit,6891780.0
2562,2020-01-29 10:21:00,27248.0,1,1,34458.9,-2120.0,-3210.0,590.0,2020-01-29 10:28:00,27237.0,model_exit,6889660.0
2563,2020-01-29 10:34:00,27202.0,1,1,34448.3,630.0,-1410.0,690.0,2020-01-29 10:37:00,27239.0,model_exit,6890290.0
2564,2020-01-29 10:38:00,27231.0,1,1,34451.45,-170.0,-1010.0,0.0,2020-01-29 10:42:00,27232.0,model_exit,6890120.0
2565,2020-01-29 10:44:00,27222.0,1,1,34450.6,-220.0,-1510.0,0.0,2020-01-29 10:52:00,27244.0,model_exit,6889900.0
2566,2020-01-29 10:55:00,27222.0,1,1,34449.5,-520.0,-1210.0,0.0,2020-01-29 11:05:00,27236.0,model_exit,6889380.0
2567,2020-01-29 11:06:00,27234.0,1,1,34446.9,2180.0,-160.0,2240.0,2020-01-29 11:15:00,27294.0,model_exit,6891560.0
2568,2020-01-29 11:19:00,27302.0,1,1,34457.8,330.0,-660.0,490.0,2020-01-29 11:25:00,27284.0,model_exit,6891890.0
2569,2020-01-29 11:26:00,27292.0,-1,1,34459.45,-520.0,-520.0,0.0,2020-01-29 11:27:00,27290.0,model_exit,6891370.0
2570,2020-01-29 11:28:00,27283.0,1,1,34456.85,930.0,-1560.0,990.0,2020-01-29 13:02:00,27325.0,model_exit,6892300.0
2571,2020-01-29 13:05:00,27305.0,1,1,34461.5,-320.0,-1410.0,0.0,2020-01-29 13:13:00,27292.0,model_exit,6891980.0
2572,2020-01-29 13:14:00,27288.0,-1,1,34459.9,80.0,0.0,140.0,2020-01-29 13:15:00,27284.0,model_exit,6892060.0
2573,2020-01-29 13:16:00,27282.0,1,1,34460.3,-1470.0,-2260.0,0.0,2020-01-29 13:39:00,27252.0,model_exit,6890590.0
2574,2020-01-29 13:40:00,27248.0,1,1,34452.95,-3720.0,-4460.0,90.0,2020-01-29 14:37:00,27179.0,model_exit,6886870.0
2575,2020-01-29 14:39:00,27174.0,1,1,34434.35,-12120.0,-13410.0,340.0,2020-01-30 09:17:00,26934.0,model_exit,6874750.0
2576,2020-01-30 09:19:00,26926.0,1,1,34373.75,80.0,-1060.0,140.0,2020-01-30 09:23:00,26956.0,model_exit,6874830.0
2577,2020-01-30 09:24:00,26966.0,1,1,34374.15,2580.0,-710.0,2640.0,2020-01-30 09:31:00,27033.0,model_exit,6877410.0
2578,2020-01-30 09:35:00,27021.0,1,1,34387.05,-4020.0,-6610.0,0.0,2020-01-30 09:44:00,26955.0,model_exit,6873390.0
2579,2020-01-30 09:45:00,26967.0,1,1,34366.95,880.0,0.0,940.0,2020-01-30 09:47:00,26965.0,model_exit,6874270.0
2580,2020-01-30 09:48:00,26960.0,1,1,34371.35,-1270.0,-1910.0,0.0,2020-01-30 09:54:00,26908.0,model_exit,6873000.0
2581,2020-01-30 09:55:00,26892.0,1,1,34365.0,180.0,-860.0,490.0,2020-01-30 09:58:00,26906.0,model_exit,6873180.0
2582,2020-01-30 09:59:00,26913.0,1,1,34365.9,730.0,0.0,790.0,2020-01-30 10:01:00,26893.0,model_exit,6873910.0
2583,2020-01-30 10:02:00,26889.0,1,1,34369.55,-70.0,-1810.0,0.0,2020-01-30 10:08:00,26897.0,model_exit,6873840.0
2584,2020-01-30 10:10:00,26873.0,1,1,34369.2,-5420.0,-7610.0,0.0,2020-01-30 10:29:00,26774.0,model_exit,6868420.0
2585,2020-01-30 10:31:00,26774.0,1,1,34342.1,830.0,0.0,890.0,2020-01-30 10:33:00,26810.0,model_exit,6869250.0
2586,2020-01-30 10:36:00,26792.0,-1,1,34346.25,-120.0,-120.0,0.0,2020-01-30 10:37:00,26765.0,model_exit,6869130.0
2587,2020-01-30 10:38:00,26731.0,1,1,34345.65,-1020.0,-1760.0,0.0,2020-01-30 10:41:00,26715.0,model_exit,6868110.0
2588,2020-01-30 10:42:00,26712.0,1,1,34340.55,-2170.0,-3860.0,140.0,2020-01-30 10:57:00,26698.0,model_exit,6865940.0
2589,2020-01-30 11:00:00,26686.0,1,1,34329.7,830.0,-210.0,890.0,2020-01-30 11:05:00,26697.0,model_exit,6866770.0
2590,2020-01-30 11:07:00,26716.0,1,1,34333.85,30.0,0.0,90.0,2020-01-30 11:08:00,26727.0,model_exit,6866800.0
2591,2020-01-30 11:12:00,26723.0,1,1,34334.0,680.0,-360.0,740.0,2020-01-30 11:14:00,26768.0,model_exit,6867480.0
2592,2020-01-30 11:17:00,26777.0,1,1,34337.4,630.0,0.0,990.0,2020-01-30 11:19:00,26763.0,model_exit,6868110.0
2593,2020-01-30 11:20:00,26749.0,1,1,34340.55,-2320.0,-2760.0,0.0,2020-01-30 11:27:00,26728.0,model_exit,6865790.0
2594,2020-01-30 11:30:00,26715.0,1,1,34328.95,-4270.0,-6410.0,290.0,2020-01-30 13:06:00,26634.0,model_exit,6861520.0
2595,2020-01-30 13:08:00,26594.0,1,1,34307.6,-2970.0,-4710.0,0.0,2020-01-30 13:22:00,26566.0,model_exit,6858550.0
2596,2020-01-30 13:24:00,26558.0,1,1,34292.75,780.0,0.0,840.0,2020-01-30 13:26:00,26559.0,model_exit,6859330.0
2597,2020-01-30 13:28:00,26556.0,1,1,34296.65,-220.0,-810.0,0.0,2020-01-30 13:31:00,26573.0,model_exit,6859110.0
2598,2020-01-30 13:33:00,26549.0,1,1,34295.55,-2120.0,-2510.0,0.0,2020-01-30 13:38:00,26527.0,model_exit,6856990.0
2599,2020-01-30 13:39:00,26506.0,1,1,34284.95,-420.0,-1110.0,0.0,2020-01-30 13:42:00,26499.0,model_exit,6856570.0
2600,2020-01-30 13:43:00,26497.0,1,1,34282.85,-770.0,-1610.0,0.0,2020-01-30 13:48:00,26483.0,model_exit,6855800.0
2601,2020-01-30 13:49:00,26506.0,1,1,34279.0,1030.0,0.0,1090.0,2020-01-30 13:50:00,26528.0,model_exit,6856830.0
2602,2020-01-30 13:53:00,26529.0,1,1,34284.15,530.0,0.0,790.0,2020-01-30 13:55:00,26501.0,model_exit,6857360.0
2603,2020-01-30 13:56:00,26503.0,1,1,34286.8,280.0,-610.0,340.0,2020-01-30 14:00:00,26492.0,model_exit,6857640.0
2604,2020-01-30 14:01:00,26493.0,-1,1,34288.2,-170.0,-170.0,0.0,2020-01-30 14:02:00,26493.0,model_exit,6857470.0
2605,2020-01-30 14:03:00,26503.0,1,1,34287.35,380.0,0.0,440.0,2020-01-30 14:04:00,26510.0,model_exit,6857850.0
2606,2020-01-30 14:06:00,26483.0,-1,1,34289.25,580.0,0.0,640.0,2020-01-30 14:07:00,26468.0,model_exit,6858430.0
2607,2020-01-30 14:08:00,26465.0,1,1,34292.15,180.0,-210.0,240.0,2020-01-30 14:10:00,26465.0,model_exit,6858610.0
2608,2020-01-30 14:11:00,26468.0,1,1,34293.05,980.0,0.0,1040.0,2020-01-30 14:13:00,26497.0,model_exit,6859590.0
2609,2020-01-30 14:19:00,26525.0,1,1,34297.95,-1120.0,-2660.0,340.0,2020-01-30 14:35:00,26492.0,model_exit,6858470.0
2610,2020-01-30 14:37:00,26493.0,1,1,34292.35,-1370.0,-1710.0,0.0,2020-01-30 14:43:00,26460.0,model_exit,6857100.0
2611,2020-01-30 14:44:00,26461.0,1,1,34285.5,480.0,-10.0,540.0,2020-01-30 14:46:00,26463.0,model_exit,6857580.0
2612,2020-01-30 14:47:00,26475.0,1,1,34287.9,730.0,-510.0,790.0,2020-01-30 14:54:00,26477.0,model_exit,6858310.0
2613,2020-01-30 14:56:00,26461.0,1,1,34291.55,-6120.0,-7310.0,0.0,2020-01-30 15:17:00,26337.0,model_exit,6852190.0
2614,2020-01-30 15:18:00,26311.0,-1,1,34260.95,1180.0,0.0,1240.0,2020-01-30 15:19:00,26295.0,model_exit,6853370.0
2615,2020-01-30 15:20:00,26310.0,1,1,34266.85,930.0,0.0,990.0,2020-01-30 15:24:00,26321.0,model_exit,6854300.0
2616,2020-01-30 15:25:00,26313.0,1,1,34271.5,280.0,-1110.0,340.0,2020-01-30 15:32:00,26325.0,model_exit,6854580.0
2617,2020-01-30 15:34:00,26318.0,1,1,34272.9,-1370.0,-3410.0,0.0,2020-01-30 15:44:00,26323.0,model_exit,6853210.0
2618,2020-01-30 15:51:00,26349.0,-1,1,34266.05,80.0,0.0,140.0,2020-01-30 15:52:00,26345.0,model_exit,6853290.0
2619,2020-01-30 15:53:00,26340.0,1,1,34266.45,880.0,-310.0,940.0,2020-01-30 15:55:00,26355.0,model_exit,6854170.0
2620,2020-01-30 15:57:00,26373.0,1,1,34270.85,780.0,0.0,840.0,2020-01-30 15:58:00,26383.0,model_exit,6854950.0
2621,2020-01-30 16:04:00,26397.0,-1,1,34274.75,-170.0,-170.0,0.0,2020-01-30 16:05:00,26400.0,model_exit,6854780.0
2622,2020-01-30 16:07:00,26426.0,1,1,34273.9,1180.0,0.0,1240.0,2020-01-30 16:08:00,26426.0,model_exit,6855960.0
2623,2020-01-30 16:10:00,26392.0,1,1,34279.8,-220.0,-1210.0,0.0,2020-01-30 16:15:00,26390.0,model_exit,6855740.0
2624,2020-01-30 16:16:00,26380.0,-1,1,34278.7,380.0,0.0,440.0,2020-01-30 16:17:00,26378.0,model_exit,6856120.0
2625,2020-01-30 16:18:00,26385.0,1,1,34280.6,230.0,0.0,290.0,2020-01-30 16:19:00,26367.0,model_exit,6856350.0
2626,2020-01-30 16:20:00,26363.0,-1,1,34281.75,80.0,0.0,140.0,2020-01-30 16:21:00,26358.0,model_exit,6856430.0
2627,2020-01-30 16:22:00,26359.0,1,1,34282.15,630.0,-10.0,690.0,2020-01-30 16:25:00,26357.0,model_exit,6857060.0
2628,2020-01-30 16:26:00,26345.0,-1,1,34285.3,480.0,0.0,540.0,2020-01-30 16:27:00,26347.0,model_exit,6857540.0
2629,2020-01-30 16:28:00,26369.0,1,1,34287.7,980.0,0.0,1040.0,2020-01-30 16:29:00,26350.0,model_exit,6858520.0
2630,2020-01-31 09:15:00,26718.0,-1,1,34292.6,-18520.0,-18520.0,0.0,2020-01-31 09:16:00,26683.0,model_exit,6840000.0
2631,2020-01-31 09:17:00,26678.0,1,1,34200.0,230.0,-1210.0,1040.0,2020-01-31 09:24:00,26674.0,model_exit,6840230.0
2632,2020-01-31 09:25:00,26650.0,1,1,34201.15,730.0,-2210.0,790.0,2020-01-31 09:30:00,26694.0,model_exit,6840960.0
2633,2020-01-31 09:31:00,26720.0,1,1,34204.8,1180.0,0.0,1240.0,2020-01-31 09:32:00,26700.0,model_exit,6842140.0
2634,2020-01-31 09:33:00,26726.0,1,1,34210.7,-10270.0,-11960.0,1240.0,2020-01-31 09:55:00,26518.0,model_exit,6831870.0
2635,2020-01-31 09:58:00,26489.0,1,1,34159.35,-1270.0,-2860.0,340.0,2020-01-31 10:06:00,26494.0,model_exit,6830600.0
2636,2020-01-31 10:10:00,26519.0,1,1,34153.0,1330.0,0.0,1390.0,2020-01-31 10:11:00,26529.0,model_exit,6831930.0
2637,2020-01-31 10:13:00,26512.0,1,1,34159.65,180.0,-1660.0,240.0,2020-01-31 10:16:00,26566.0,model_exit,6832110.0
2638,2020-01-31 10:19:00,26568.0,1,1,34160.55,-370.0,-370.0,0.0,2020-01-31 10:20:00,26576.0,model_exit,6831740.0
2639,2020-01-31 10:24:00,26548.0,1,1,34158.7,-620.0,-2810.0,0.0,2020-01-31 10:30:00,26564.0,model_exit,6831120.0
2640,2020-01-31 10:35:00,26573.0,1,1,34155.6,-1470.0,-2460.0,0.0,2020-01-31 10:39:00,26542.0,model_exit,6829650.0
2641,2020-01-31 10:40:00,26552.0,1,1,34148.25,930.0,0.0,990.0,2020-01-31 10:42:00,26578.0,model_exit,6830580.0
2642,2020-01-31 10:46:00,26553.0,1,1,34152.9,-620.0,-1160.0,90.0,2020-01-31 10:52:00,26518.0,model_exit,6829960.0
2643,2020-01-31 10:53:00,26520.0,1,1,34149.8,1430.0,0.0,1490.0,2020-01-31 10:56:00,26536.0,model_exit,6831390.0
2644,2020-01-31 10:58:00,26521.0,1,1,34156.95,330.0,0.0,540.0,2020-01-31 11:00:00,26530.0,model_exit,6831720.0
2645,2020-01-31 11:02:00,26531.0,-1,1,34158.6,-920.0,-920.0,0.0,2020-01-31 11:03:00,26507.0,model_exit,6830800.0
2646,2020-01-31 11:04:00,26510.0,-1,1,34154.0,-270.0,-270.0,0.0,2020-01-31 11:05:00,26506.0,model_exit,6830530.0
2647,2020-01-31 11:06:00,26489.0,1,1,34152.65,530.0,-910.0,590.0,2020-01-31 11:09:00,26526.0,model_exit,6831060.0
2648,2020-01-31 11:11:00,26520.0,1,1,34155.3,280.0,-210.0,390.0,2020-01-31 11:15:00,26517.0,model_exit,6831340.0
2649,2020-01-31 11:16:00,26530.0,1,1,34156.7,1280.0,0.0,1340.0,2020-01-31 11:18:00,26540.0,model_exit,6832620.0
2650,2020-01-31 11:20:00,26550.0,1,1,34163.1,180.0,0.0,240.0,2020-01-31 11:21:00,26538.0,model_exit,6832800.0
2651,2020-01-31 11:22:00,26515.0,1,1,34164.0,-1820.0,-2810.0,0.0,2020-01-31 11:33:00,26508.0,model_exit,6830980.0
2652,2020-01-31 11:34:00,26499.0,1,1,34154.9,330.0,-510.0,390.0,2020-01-31 11:37:00,26517.0,model_exit,6831310.0
2653,2020-01-31 11:38:00,26517.0,1,1,34156.55,-920.0,-2410.0,90.0,2020-01-31 13:01:00,26479.0,model_exit,6830390.0
2654,2020-01-31 13:02:00,26494.0,-1,1,34151.95,-870.0,-870.0,0.0,2020-01-31 13:03:00,26485.0,model_exit,6829520.0
2655,2020-01-31 13:04:00,26486.0,-1,1,34147.6,-170.0,-170.0,0.0,2020-01-31 13:05:00,26499.0,model_exit,6829350.0
2656,2020-01-31 13:07:00,26488.0,-1,1,34146.75,-120.0,-120.0,0.0,2020-01-31 13:08:00,26486.0,model_exit,6829230.0
2657,2020-01-31 13:09:00,26481.0,1,1,34146.15,-6670.0,-7810.0,640.0,2020-01-31 13:57:00,26358.0,model_exit,6822560.0
2658,2020-01-31 13:59:00,26326.0,1,1,34112.8,-1920.0,-3560.0,0.0,2020-01-31 14:08:00,26295.0,model_exit,6820640.0
2659,2020-01-31 14:09:00,26315.0,1,1,34103.2,2280.0,0.0,2340.0,2020-01-31 14:15:00,26343.0,model_exit,6822920.0
2660,2020-01-31 14:17:00,26341.0,1,1,34114.6,-2070.0,-2810.0,240.0,2020-01-31 14:35:00,26300.0,model_exit,6820850.0
2661,2020-01-31 14:36:00,26299.0,1,1,34104.25,-1270.0,-2310.0,0.0,2020-01-31 14:46:00,26280.0,model_exit,6819580.0
2662,2020-01-31 14:50:00,26288.0,1,1,34097.9,1330.0,0.0,1390.0,2020-01-31 14:53:00,26322.0,model_exit,6820910.0
2663,2020-01-31 14:56:00,26340.0,1,1,34104.55,230.0,0.0,290.0,2020-01-31 14:57:00,26343.0,model_exit,6821140.0
2664,2020-01-31 15:01:00,26320.0,1,1,34105.7,830.0,-460.0,890.0,2020-01-31 15:05:00,26371.0,model_exit,6821970.0
2665,2020-01-31 15:07:00,26350.0,-1,1,34109.85,430.0,0.0,490.0,2020-01-31 15:08:00,26358.0,model_exit,6822400.0
2666,2020-01-31 15:09:00,26354.0,1,1,34112.0,-470.0,-710.0,190.0,2020-01-31 15:13:00,26333.0,model_exit,6821930.0
2667,2020-01-31 15:14:00,26340.0,1,1,34109.65,930.0,-310.0,990.0,2020-01-31 15:21:00,26347.0,model_exit,6822860.0
2668,2020-01-31 15:23:00,26339.0,1,1,34114.3,-820.0,-2360.0,0.0,2020-01-31 15:32:00,26349.0,model_exit,6822040.0
2669,2020-01-31 15:33:00,26344.0,1,1,34110.2,-2370.0,-3410.0,140.0,2020-01-31 15:55:00,26300.0,model_exit,6819670.0
2670,2020-01-31 15:56:00,26291.0,1,1,34098.35,680.0,-510.0,740.0,2020-01-31 16:01:00,26305.0,model_exit,6820350.0
2671,2020-01-31 16:02:00,26312.0,1,1,34101.75,-620.0,-1660.0,490.0,2020-01-31 16:15:00,26299.0,model_exit,6819730.0
2672,2020-01-31 16:16:00,26314.0,1,1,34098.65,630.0,0.0,690.0,2020-01-31 16:17:00,26310.0,model_exit,6820360.0
2673,2020-01-31 16:19:00,26302.0,1,1,34101.8,-9520.0,-12510.0,0.0,2020-02-03 09:19:00,26099.0,model_exit,6810840.0
2674,2020-02-03 09:21:00,26092.0,1,1,34054.2,-1520.0,-1520.0,0.0,2020-02-03 09:22:00,26076.0,model_exit,6809320.0
2675,2020-02-03 09:23:00,26060.0,1,1,34046.6,2730.0,-860.0,2790.0,2020-02-03 09:26:00,26120.0,model_exit,6812050.0
2676,2020-02-03 09:28:00,26093.0,1,1,34060.25,230.0,-210.0,290.0,2020-02-03 09:30:00,26118.0,model_exit,6812280.0
2677,2020-02-03 09:40:00,26353.0,1,1,34061.4,1480.0,0.0,1540.0,2020-02-03 09:41:00,26402.0,model_exit,6813760.0
2678,2020-02-03 09:44:00,26369.0,1,1,34068.8,-1370.0,-4360.0,0.0,2020-02-03 09:50:00,26336.0,model_exit,6812390.0
2679,2020-02-03 09:52:00,26394.0,1,1,34061.95,1680.0,0.0,1740.0,2020-02-03 09:53:00,26390.0,model_exit,6814070.0
2680,2020-02-03 09:55:00,26388.0,1,1,34070.35,3380.0,0.0,3440.0,2020-02-03 09:57:00,26444.0,model_exit,6817450.0
2681,2020-02-03 10:01:00,26402.0,1,1,34087.25,-5270.0,-6260.0,0.0,2020-02-03 10:13:00,26315.0,model_exit,6812180.0
2682,2020-02-03 10:15:00,26321.0,1,1,34060.9,3280.0,0.0,3340.0,2020-02-03 10:17:00,26379.0,model_exit,6815460.0
2683,2020-02-03 10:20:00,26349.0,1,1,34077.3,-520.0,-520.0,240.0,2020-02-03 10:22:00,26342.0,model_exit,6814940.0
2684,2020-02-03 10:23:00,26321.0,1,1,34074.7,-1370.0,-3060.0,0.0,2020-02-03 10:27:00,26279.0,model_exit,6813570.0
2685,2020-02-03 10:28:00,26279.0,-1,1,34067.85,-120.0,-120.0,0.0,2020-02-03 10:29:00,26277.0,model_exit,6813450.0
2686,2020-02-03 10:30:00,26284.0,1,1,34067.25,230.0,0.0,290.0,2020-02-03 10:31:00,26273.0,model_exit,6813680.0
2687,2020-02-03 10:32:00,26271.0,1,1,34068.4,-1570.0,-3160.0,0.0,2020-02-03 10:37:00,26251.0,model_exit,6812110.0
2688,2020-02-03 10:39:00,26236.0,1,1,34060.55,-120.0,-1510.0,0.0,2020-02-03 10:44:00,26238.0,model_exit,6811990.0
2689,2020-02-03 10:46:00,26194.0,1,1,34059.95,-1470.0,-3210.0,0.0,2020-02-03 10:55:00,26167.0,model_exit,6810520.0
2690,2020-02-03 10:57:00,26174.0,1,1,34052.6,380.0,0.0,440.0,2020-02-03 10:58:00,26158.0,model_exit,6810900.0
2691,2020-02-03 11:04:00,26151.0,1,1,34054.5,230.0,-1410.0,290.0,2020-02-03 11:10:00,26162.0,model_exit,6811130.0
2692,2020-02-03 11:12:00,26144.0,1,1,34055.65,180.0,-410.0,240.0,2020-02-03 11:14:00,26174.0,model_exit,6811310.0
2693,2020-02-03 11:18:00,26216.0,-1,1,34056.55,-770.0,-770.0,0.0,2020-02-03 11:19:00,26237.0,model_exit,6810540.0
2694,2020-02-03 11:22:00,26252.0,1,1,34052.7,930.0,0.0,990.0,2020-02-03 11:23:00,26251.0,model_exit,6811470.0
2695,2020-02-03 11:28:00,26259.0,1,1,34057.35,1630.0,-960.0,1690.0,2020-02-03 11:32:00,26292.0,model_exit,6813100.0
2696,2020-02-03 11:33:00,26310.0,-1,1,34065.5,-1020.0,-1020.0,0.0,2020-02-03 11:34:00,26309.0,model_exit,6812080.0
2697,2020-02-03 11:36:00,26299.0,1,1,34060.4,-3270.0,-4010.0,0.0,2020-02-03 11:49:00,26251.0,model_exit,6808810.0
2698,2020-02-03 11:51:00,26253.0,1,1,34044.05,-20.0,-20.0,40.0,2020-02-03 11:52:00,26272.0,model_exit,6808790.0
2699,2020-02-03 11:55:00,26274.0,1,1,34043.95,330.0,0.0,390.0,2020-02-03 11:57:00,26257.0,model_exit,6809120.0
2700,2020-02-03 11:58:00,26263.0,1,1,34045.6,1330.0,-910.0,1390.0,2020-02-03 13:03:00,26287.0,model_exit,6810450.0
2701,2020-02-03 13:06:00,26314.0,-1,1,34052.25,-820.0,-820.0,0.0,2020-02-03 13:07:00,26316.0,model_exit,6809630.0
